#time	y	u
0.000100	0.000000	0.000000
0.000200	0.000000	0.000000
0.000300	0.000000	0.000000
0.000400	0.000000	0.000000
0.000500	0.000000	0.000000
0.000600	0.000000	0.000000
0.000700	0.000000	0.000000
0.000800	0.000000	0.000000
0.000900	0.000000	0.000000
0.001000	0.000000	0.000000
0.001100	0.000000	0.000000
0.001200	0.000000	0.000000
0.001300	0.000000	0.000000
0.001400	0.000000	0.000000
0.001500	0.000000	0.000000
0.001600	0.000000	0.000000
0.001700	0.000000	0.000000
0.001800	0.000000	0.000000
0.001900	0.000000	0.000000
0.002000	0.000000	0.000000
0.002100	0.000000	0.000000
0.002200	0.000000	0.000000
0.002300	0.000000	0.000000
0.002400	0.000000	0.000000
0.002500	0.000000	0.000000
0.002600	0.000000	0.000000
0.002700	0.000000	0.000000
0.002800	0.000000	0.000000
0.002900	0.000000	0.000000
0.003000	0.000000	0.000000
0.003100	0.000000	0.000000
0.003200	0.000000	0.000000
0.003300	0.000000	0.000000
0.003400	0.000000	0.000000
0.003500	0.000000	0.000000
0.003600	0.000000	0.000000
0.003700	0.000000	0.000000
0.003800	0.000000	0.000000
0.003900	0.000000	0.000000
0.004000	0.000000	0.000000
0.004100	0.000000	0.000000
0.004200	0.000000	0.000000
0.004300	0.000000	0.000000
0.004400	0.000000	0.000000
0.004500	0.000000	0.000000
0.004600	0.000000	0.000000
0.004700	0.000000	0.000000
0.004800	0.000000	0.000000
0.004900	0.000000	0.000000
0.005000	0.000000	0.000000
0.005100	0.000000	0.000000
0.005200	0.000000	0.000000
0.005300	0.000000	0.000000
0.005400	0.000000	0.000000
0.005500	0.000000	0.000000
0.005600	0.000000	12.500000
0.005700	0.001490	12.500000
0.005800	0.005732	12.500000
0.005900	0.012411	12.500000
0.006000	0.021242	12.500000
0.006100	0.031967	12.500000
0.006200	0.044358	12.500000
0.006300	0.058205	12.500000
0.006400	0.073323	12.500000
0.006500	0.089542	12.500000
0.006600	0.106713	12.500000
0.006700	0.124700	12.500000
0.006800	0.143381	12.500000
0.006900	0.162646	12.500000
0.007000	0.182398	12.500000
0.007100	0.202550	12.500000
0.007200	0.223022	12.500000
0.007300	0.243745	12.500000
0.007400	0.264655	12.500000
0.007500	0.285697	12.500000
0.007600	0.306821	12.500000
0.007700	0.327982	12.500000
0.007800	0.349142	12.500000
0.007900	0.370265	12.500000
0.008000	0.391320	12.500000
0.008100	0.412280	12.500000
0.008200	0.433121	12.500000
0.008300	0.453821	12.500000
0.008400	0.474363	12.500000
0.008500	0.494730	12.500000
0.008600	0.514908	13.441250
0.008700	0.534975	13.441250
0.008800	0.554999	13.441250
0.008900	0.574951	13.441250
0.009000	0.594805	13.441250
0.009100	0.614542	13.441250
0.009200	0.634141	13.441250
0.009300	0.653585	13.441250
0.009400	0.672862	13.441250
0.009500	0.691957	13.441250
0.009600	0.710860	13.441250
0.009700	0.729562	13.441250
0.009800	0.748055	13.441250
0.009900	0.766333	13.441250
0.010000	0.784389	13.441250
0.010100	0.802221	13.441250
0.010200	0.819823	13.441250
0.010300	0.837194	13.441250
0.010400	0.854331	13.441250
0.010500	0.871233	13.441250
0.010600	0.887899	13.441250
0.010700	0.904330	13.441250
0.010800	0.920525	13.441250
0.010900	0.936485	13.441250
0.011000	0.952210	13.441250
0.011100	0.967703	13.441250
0.011200	0.982964	13.441250
0.011300	0.997996	13.441250
0.011400	1.012800	13.441250
0.011500	1.027379	13.441250
0.011600	1.041734	13.441250
0.011700	1.055869	13.441250
0.011800	1.069786	13.441250
0.011900	1.083488	13.441250
0.012000	1.096978	13.441250
0.012100	1.110257	13.441250
0.012200	1.123330	13.441250
0.012300	1.136199	13.441250
0.012400	1.148867	13.441250
0.012500	1.161338	13.441250
0.012600	1.173613	13.441250
0.012700	1.185697	13.441250
0.012800	1.197592	13.441250
0.012900	1.209301	13.441250
0.013000	1.220828	13.441250
0.013100	1.232175	13.441250
0.013200	1.243345	13.441250
0.013300	1.254342	3.989888
0.013400	1.264259	3.989888
0.013500	1.272330	3.989888
0.013600	1.278750	3.989888
0.013700	1.283696	3.989888
0.013800	1.287327	3.989888
0.013900	1.289787	3.989888
0.014000	1.291204	3.989888
0.014100	1.291696	3.989888
0.014200	1.291368	3.989888
0.014300	1.290314	3.989888
0.014400	1.288620	3.989888
0.014500	1.286362	3.989888
0.014600	1.283609	3.989888
0.014700	1.280424	3.989888
0.014800	1.276863	3.989888
0.014900	1.272976	3.989888
0.015000	1.268807	3.989888
0.015100	1.264399	3.989888
0.015200	1.259787	3.989888
0.015300	1.255003	3.989888
0.015400	1.250078	3.989888
0.015500	1.245037	3.989888
0.015600	1.239903	3.989888
0.015700	1.234699	3.989888
0.015800	1.229442	3.989888
0.015900	1.224149	3.989888
0.016000	1.218835	3.989888
0.016100	1.213514	3.989888
0.016200	1.208197	3.989888
0.016300	1.202894	3.989888
0.016400	1.197615	3.989888
0.016500	1.192368	3.989888
0.016600	1.187160	3.989888
0.016700	1.181997	3.989888
0.016800	1.176885	3.989888
0.016900	1.171829	3.989888
0.017000	1.166832	3.989888
0.017100	1.161899	3.989888
0.017200	1.157032	3.989888
0.017300	1.152233	3.989888
0.017400	1.147506	3.989888
0.017500	1.142852	3.989888
0.017600	1.138272	3.989888
0.017700	1.133767	3.989888
0.017800	1.129338	3.989888
0.017900	1.124987	3.989888
0.018000	1.120713	3.989888
0.018100	1.116517	3.989888
0.018200	1.112398	3.989888
0.018300	1.108357	3.989888
0.018400	1.104394	3.989888
0.018500	1.100507	3.989888
0.018600	1.096698	3.989888
0.018700	1.092965	3.989888
0.018800	1.089307	2.463178
0.018900	1.085578	2.463178
0.019000	1.081652	2.463178
0.019100	1.077559	2.463178
0.019200	1.073327	2.463178
0.019300	1.068980	2.463178
0.019400	1.064541	2.463178
0.019500	1.060027	2.463178
0.019600	1.055458	2.463178
0.019700	1.050848	2.463178
0.019800	1.046212	2.463178
0.019900	1.041562	2.463178
0.020000	1.036908	2.463178
0.020100	1.032261	2.463178
0.020200	1.027630	2.463178
0.020300	1.023021	2.463178
0.020400	1.018442	2.463178
0.020500	1.013898	2.463178
0.020600	1.009395	2.463178
0.020700	1.004937	2.463178
0.020800	1.000529	2.463178
0.020900	0.996173	2.463178
0.021000	0.991873	2.463178
0.021100	0.987630	2.463178
0.021200	0.983448	2.463178
0.021300	0.979328	2.463178
0.021400	0.975270	2.463178
0.021500	0.971278	2.463178
0.021600	0.967350	2.463178
0.021700	0.963489	2.463178
0.021800	0.959695	2.463178
0.021900	0.955967	2.463178
0.022000	0.952307	2.463178
0.022100	0.948713	2.463178
0.022200	0.945187	2.463178
0.022300	0.941727	2.463178
0.022400	0.938334	2.463178
0.022500	0.935007	2.463178
0.022600	0.931746	2.463178
0.022700	0.928550	2.463178
0.022800	0.925418	2.463178
0.022900	0.922350	2.463178
0.023000	0.919346	2.463178
0.023100	0.916404	2.463178
0.023200	0.913524	2.463178
0.023300	0.910705	2.463178
0.023400	0.907946	2.463178
0.023500	0.905246	2.463178
0.023600	0.902605	2.463178
0.023700	0.900022	2.463178
0.023800	0.897495	2.463178
0.023900	0.895025	2.463178
0.024000	0.892609	2.463178
0.024100	0.890248	2.463178
0.024200	0.887941	2.463178
0.024300	0.885686	2.463178
0.024400	0.883482	2.463178
0.024500	0.881330	2.463178
0.024600	0.879227	2.463178
0.024700	0.877174	2.463178
0.024800	0.875169	4.943910
0.024900	0.873450	4.943910
0.025000	0.872218	4.943910
0.025100	0.871422	4.943910
0.025200	0.871015	4.943910
0.025300	0.870956	4.943910
0.025400	0.871207	4.943910
0.025500	0.871733	4.943910
0.025600	0.872505	4.943910
0.025700	0.873495	4.943910
0.025800	0.874677	4.943910
0.025900	0.876030	4.943910
0.026000	0.877532	4.943910
0.026100	0.879167	4.943910
0.026200	0.880917	4.943910
0.026300	0.882767	4.943910
0.026400	0.884706	4.943910
0.026500	0.886720	4.943910
0.026600	0.888799	4.943910
0.026700	0.890933	4.943910
0.026800	0.893114	4.943910
0.026900	0.895334	4.943910
0.027000	0.897587	4.943910
0.027100	0.899865	4.943910
0.027200	0.902164	4.943910
0.027300	0.904478	4.943910
0.027400	0.906803	4.943910
0.027500	0.909135	4.943910
0.027600	0.911471	4.943910
0.027700	0.913807	4.943910
0.027800	0.916141	4.943910
0.027900	0.918470	4.943910
0.028000	0.920792	4.943910
0.028100	0.923106	4.943910
0.028200	0.925409	4.943910
0.028300	0.927700	4.943910
0.028400	0.929977	4.943910
0.028500	0.932241	4.943910
0.028600	0.934489	4.943910
0.028700	0.936721	4.943910
0.028800	0.938936	4.943910
0.028900	0.941134	4.943910
0.029000	0.943314	4.943910
0.029100	0.945475	4.943910
0.029200	0.947618	4.943910
0.029300	0.949742	4.943910
0.029400	0.951847	4.943910
0.029500	0.953933	4.943910
0.029600	0.955999	4.943910
0.029700	0.958046	4.943910
0.029800	0.960074	5.574142
0.029900	0.962142	5.574142
0.030000	0.964304	5.574142
0.030100	0.966546	5.574142
0.030200	0.968855	5.574142
0.030300	0.971224	5.574142
0.030400	0.973640	5.574142
0.030500	0.976098	5.574142
0.030600	0.978589	5.574142
0.030700	0.981106	5.574142
0.030800	0.983645	5.574142
0.030900	0.986198	5.574142
0.031000	0.988762	5.574142
0.031100	0.991333	5.574142
0.031200	0.993906	5.574142
0.031300	0.996479	5.574142
0.031400	0.999048	5.574142
0.031500	1.001611	5.574142
0.031600	1.004166	5.574142
0.031700	1.006710	5.574142
0.031800	1.009242	5.574142
0.031900	1.011760	5.574142
0.032000	1.014262	5.574142
0.032100	1.016749	5.574142
0.032200	1.019218	5.574142
0.032300	1.021668	5.574142
0.032400	1.024100	5.574142
0.032500	1.026512	5.574142
0.032600	1.028904	5.574142
0.032700	1.031275	5.574142
0.032800	1.033626	5.574142
0.032900	1.035956	5.574142
0.033000	1.038264	5.574142
0.033100	1.040550	5.574142
0.033200	1.042816	5.574142
0.033300	1.045059	5.574142
0.033400	1.047281	5.574142
0.033500	1.049482	5.574142
0.033600	1.051661	5.574142
0.033700	1.053819	5.574142
0.033800	1.055955	5.574142
0.033900	1.058071	5.574142
0.034000	1.060166	5.574142
0.034100	1.062240	5.574142
0.034200	1.064294	5.574142
0.034300	1.066328	5.574142
0.034400	1.068341	5.574142
0.034500	1.070335	5.574142
0.034600	1.072310	5.574142
0.034700	1.074265	5.574142
0.034800	1.076201	4.159075
0.034900	1.077983	4.159075
0.035000	1.079495	4.159075
0.035100	1.080766	4.159075
0.035200	1.081823	4.159075
0.035300	1.082690	4.159075
0.035400	1.083387	4.159075
0.035500	1.083934	4.159075
0.035600	1.084349	4.159075
0.035700	1.084646	4.159075
0.035800	1.084840	4.159075
0.035900	1.084944	4.159075
0.036000	1.084969	4.159075
0.036100	1.084926	4.159075
0.036200	1.084822	4.159075
0.036300	1.084668	4.159075
0.036400	1.084469	4.159075
0.036500	1.084233	4.159075
0.036600	1.083966	4.159075
0.036700	1.083674	4.159075
0.036800	1.083360	4.159075
0.036900	1.083029	4.159075
0.037000	1.082685	4.159075
0.037100	1.082332	4.159075
0.037200	1.081973	4.159075
0.037300	1.081609	4.159075
0.037400	1.081245	4.159075
0.037500	1.080881	4.159075
0.037600	1.080520	4.159075
0.037700	1.080163	4.159075
0.037800	1.079813	4.159075
0.037900	1.079469	4.159075
0.038000	1.079134	4.159075
0.038100	1.078808	4.159075
0.038200	1.078493	4.159075
0.038300	1.078188	4.159075
0.038400	1.077896	4.159075
0.038500	1.077615	4.159075
0.038600	1.077347	4.159075
0.038700	1.077092	4.159075
0.038800	1.076851	4.159075
0.038900	1.076623	4.159075
0.039000	1.076409	4.159075
0.039100	1.076209	4.159075
0.039200	1.076023	4.159075
0.039300	1.075852	4.159075
0.039400	1.075695	4.159075
0.039500	1.075552	4.159075
0.039600	1.075423	4.159075
0.039700	1.075309	4.159075
0.039800	1.075208	3.438262
0.039900	1.075053	3.438262
0.040000	1.074784	3.438262
0.040100	1.074415	3.438262
0.040200	1.073960	3.438262
0.040300	1.073430	3.438262
0.040400	1.072837	3.438262
0.040500	1.072189	3.438262
0.040600	1.071495	3.438262
0.040700	1.070763	3.438262
0.040800	1.070000	3.438262
0.040900	1.069211	3.438262
0.041000	1.068403	3.438262
0.041100	1.067580	3.438262
0.041200	1.066746	3.438262
0.041300	1.065906	3.438262
0.041400	1.065062	3.438262
0.041500	1.064219	3.438262
0.041600	1.063378	3.438262
0.041700	1.062543	3.438262
0.041800	1.061714	3.438262
0.041900	1.060895	3.438262
0.042000	1.060087	3.438262
0.042100	1.059290	3.438262
0.042200	1.058508	3.438262
0.042300	1.057739	3.438262
0.042400	1.056987	3.438262
0.042500	1.056251	3.438262
0.042600	1.055531	3.438262
0.042700	1.054830	3.438262
0.042800	1.054146	3.438262
0.042900	1.053481	3.438262
0.043000	1.052835	3.438262
0.043100	1.052207	3.438262
0.043200	1.051599	3.438262
0.043300	1.051011	3.438262
0.043400	1.050442	3.438262
0.043500	1.049892	3.438262
0.043600	1.049362	3.438262
0.043700	1.048851	3.438262
0.043800	1.048359	3.438262
0.043900	1.047887	3.438262
0.044000	1.047434	3.438262
0.044100	1.047000	3.438262
0.044200	1.046585	3.438262
0.044300	1.046189	3.438262
0.044400	1.045811	3.438262
0.044500	1.045451	3.438262
0.044600	1.045109	3.438262
0.044700	1.044786	3.438262
0.044800	1.044479	3.579738
0.044900	1.044204	3.579738
0.045000	1.043971	3.579738
0.045100	1.043778	3.579738
0.045200	1.043620	3.579738
0.045300	1.043497	3.579738
0.045400	1.043405	3.579738
